origin_topic_q1,origin_topic_q0,origin_topic_q2,words_q1,words_q0,words_q2
1,12,29,"temperature, baltimore, cloudy, skies, avenue, beltway, metro, storms","egypt, syrian, assad, russia, regime, syria, opposition, israel","drugs, allegations, alleged, jackson, guilty, sexual, abuse, sandusky"
10,26,16,"tornado, flood, river, sandy, hurricane, storms, flooding, island","trading, tdd, stocks, apple, fed, investors, earnings, dow","flu, christmas, holiday, stores, shopping, holidays, thanksgiving, ice"
28,15,25,"cliff, stimulus, ryan, revenue, fiscal, boehner, ceiling, compromise","testimony, commission, authority, panel, oversight, review, agencies, supreme","rick, newt, hampshire, santorum, cain, iowa, perry, gingrich"
11,29,16,"gentleman, recognized, tempore, presiding, yield, amendment, colleagues, chair","jackson, drugs, alleged, abuse, sexual, guilty, allegations, sandusky","holiday, thanksgiving, holidays, flu, ice, shopping, christmas, stores"
19,0,4,"dot, tha, ere, thi, melissa, thh, ing, tte","lunesta, haiti, abc, passengers, ship, pilot, aircraft, earthquake","movies, kennedy, tavis, art, character, audience, lincoln, film"
9,17,22,"calories, fiber, delicious, honey, chicken, sweet, nbc, wedding","inning, score, hits, yards, nbc, league, baseball, giants","faith, catholic, newshour, marriage, religion, gay, supreme, religious"
29,20,12,"abuse, drugs, guilty, alleged, sandusky, sexual, jackson, allegations","tragedy, memorial, mental, background, pope, assault, guns, veterans","syrian, regime, assad, syria, russia, opposition, israel, egypt"
17,29,28,"nbc, league, baseball, hits, giants, score, inning, yards","allegations, sandusky, guilty, jackson, abuse, drugs, sexual, alleged","revenue, cliff, fiscal, stimulus, boehner, compromise, ceiling, ryan"
8,9,2,"olympics, coach, golf, bowl, olympic, woods, tiger, nfl","delicious, fiber, chicken, calories, nbc, wedding, honey, sweet","brain, jury, bin, martin, trayvon, anthony, zimmerman, laden"
14,14,15,"korea, gadhafi, pakistan, libya, afghan, japan, nuclear, taliban","gadhafi, japan, korea, nuclear, pakistan, afghan, taliban, libya","panel, testimony, oversight, review, authority, commission, agencies, supreme"
19,29,14,"melissa, ere, dot, tte, ing, tha, thh, thi","alleged, sexual, jackson, drugs, abuse, allegations, sandusky, guilty","libya, afghan, nuclear, taliban, korea, gadhafi, japan, pakistan"
8,12,23,"bowl, olympics, coach, olympic, nfl, golf, tiger, woods","regime, russia, assad, israel, syrian, egypt, opposition, syria","christie, chantix, arthritis, bleeding, stomach, celebrex, cialis, allergic"
11,2,5,"tempore, recognized, chair, presiding, gentleman, colleagues, amendment, yield","zimmerman, laden, jury, bin, anthony, martin, trayvon, brain","enbrel, cymbalta, boston, anderson, newsroom, cnn, wolf, infections"
14,2,5,"gadhafi, japan, nuclear, libya, pakistan, taliban, korea, afghan","jury, zimmerman, anthony, brain, trayvon, laden, bin, martin","wolf, boston, infections, newsroom, enbrel, cymbalta, anderson, cnn"
29,10,18,"guilty, jackson, drugs, allegations, sexual, alleged, sandusky, abuse","hurricane, flooding, tornado, flood, storms, island, sandy, river","lifelock, guide, jenna, supplement, jon, martha, identity, aarp"
3,6,8,"que, chair, las, hoveround, kitchen, gonna, para, color","climate, teachers, poverty, opportunities, caller, guest, century, chinese","nfl, tiger, coach, olympics, woods, golf, olympic, bowl"
14,18,17,"korea, taliban, japan, afghan, pakistan, libya, nuclear, gadhafi","identity, martha, lifelock, jenna, supplement, jon, guide, aarp","score, hits, inning, yards, baseball, nbc, league, giants"
2,20,11,"laden, anthony, zimmerman, trayvon, martin, bin, brain, jury","pope, tragedy, assault, veterans, memorial, guns, background, mental","yield, colleagues, gentleman, tempore, chair, recognized, presiding, amendment"
23,12,12,"cialis, bleeding, celebrex, chantix, stomach, christie, allergic, arthritis","opposition, regime, syrian, assad, egypt, israel, russia, syria","israel, assad, egypt, regime, russia, syrian, syria, opposition"
9,7,8,"delicious, calories, nbc, wedding, honey, chicken, sweet, fiber","copd, advair, symbicort, cbs, tdd, gulf, spill, medicines","olympics, golf, nfl, woods, olympic, coach, tiger, bowl"
22,5,4,"catholic, marriage, supreme, newshour, religious, religion, gay, faith","boston, enbrel, cymbalta, wolf, cnn, infections, newsroom, anderson","lincoln, movies, character, film, tavis, audience, kennedy, art"
25,7,1,"perry, gingrich, iowa, hampshire, newt, cain, rick, santorum","symbicort, spill, cbs, gulf, medicines, tdd, advair, copd","baltimore, avenue, metro, cloudy, beltway, storms, skies, temperature"
7,9,19,"tdd, copd, symbicort, medicines, gulf, spill, cbs, advair","delicious, sweet, chicken, honey, wedding, calories, nbc, fiber","thh, tte, ere, thi, ing, melissa, tha, dot"
12,3,26,"israel, syria, russia, regime, egypt, syrian, assad, opposition","para, chair, kitchen, las, que, gonna, hoveround, color","investors, tdd, stocks, fed, dow, earnings, trading, apple"
10,28,27,"flooding, tornado, sandy, hurricane, island, river, storms, flood","revenue, ryan, compromise, ceiling, fiscal, stimulus, boehner, cliff","inland, jose, ktvu, fog, abc, cooler, oakland, santa"
2,9,27,"zimmerman, anthony, bin, martin, jury, laden, trayvon, brain","chicken, sweet, honey, delicious, nbc, calories, fiber, wedding","fog, ktvu, jose, inland, abc, oakland, santa, cooler"
24,23,4,"healthcare, obamacare, lou, neil, affordable, gerri, wage, irs","bleeding, chantix, stomach, cialis, arthritis, celebrex, christie, allergic","audience, tavis, movies, film, character, kennedy, art, lincoln"
29,23,18,"alleged, drugs, abuse, allegations, sexual, sandusky, jackson, guilty","celebrex, chantix, cialis, stomach, christie, arthritis, bleeding, allergic","jenna, supplement, identity, lifelock, jon, martha, guide, aarp"
4,7,21,"movies, lincoln, kennedy, tavis, audience, art, film, character","spill, cbs, medicines, tdd, advair, symbicort, gulf, copd","terror, border, enforcement, fbi, immigration, megyn, terrorist, qaeda"
29,15,6,"jackson, sandusky, allegations, drugs, abuse, alleged, sexual, guilty","panel, supreme, testimony, commission, authority, review, oversight, agencies","teachers, poverty, century, chinese, caller, climate, guest, opportunities"
4,21,5,"kennedy, lincoln, character, movies, tavis, audience, art, film","immigration, fbi, terrorist, qaeda, border, enforcement, megyn, terror","newsroom, cnn, infections, cymbalta, boston, anderson, wolf, enbrel"
1,27,2,"cloudy, baltimore, metro, beltway, skies, avenue, temperature, storms","fog, ktvu, abc, inland, santa, cooler, oakland, jose","brain, jury, bin, anthony, martin, zimmerman, laden, trayvon"
2,28,11,"laden, trayvon, zimmerman, bin, anthony, martin, jury, brain","boehner, revenue, cliff, ceiling, stimulus, compromise, fiscal, ryan","amendment, presiding, recognized, yield, gentleman, chair, tempore, colleagues"
0,19,4,"aircraft, earthquake, passengers, ship, abc, lunesta, pilot, haiti","melissa, ere, thi, dot, thh, tte, tha, ing","lincoln, film, movies, art, character, audience, tavis, kennedy"
11,10,28,"yield, chair, recognized, presiding, amendment, gentleman, colleagues, tempore","island, flooding, storms, river, sandy, tornado, hurricane, flood","compromise, stimulus, boehner, cliff, ryan, ceiling, revenue, fiscal"
28,4,2,"ceiling, compromise, revenue, cliff, stimulus, ryan, fiscal, boehner","character, tavis, audience, kennedy, lincoln, film, art, movies","laden, zimmerman, jury, bin, anthony, martin, trayvon, brain"
10,2,15,"storms, hurricane, sandy, flood, tornado, flooding, island, river","laden, bin, zimmerman, anthony, martin, brain, jury, trayvon","commission, panel, review, oversight, supreme, agencies, authority, testimony"
10,7,22,"island, hurricane, flooding, storms, river, sandy, tornado, flood","spill, copd, medicines, tdd, gulf, advair, symbicort, cbs","supreme, religious, newshour, catholic, marriage, religion, gay, faith"
17,0,20,"baseball, league, nbc, score, inning, yards, hits, giants","haiti, abc, earthquake, pilot, ship, aircraft, passengers, lunesta","memorial, veterans, pope, assault, tragedy, mental, guns, background"
2,19,14,"laden, trayvon, bin, anthony, brain, jury, martin, zimmerman","tha, thh, ere, dot, ing, melissa, thi, tte","gadhafi, japan, pakistan, libya, taliban, korea, nuclear, afghan"
9,20,3,"wedding, nbc, fiber, honey, sweet, calories, chicken, delicious","guns, tragedy, mental, memorial, pope, assault, background, veterans","las, hoveround, chair, para, color, que, kitchen, gonna"
16,2,12,"flu, holiday, thanksgiving, stores, ice, shopping, christmas, holidays","anthony, jury, bin, trayvon, zimmerman, laden, brain, martin","assad, syria, egypt, syrian, regime, opposition, israel, russia"
6,0,24,"chinese, caller, poverty, opportunities, climate, teachers, century, guest","ship, earthquake, passengers, abc, aircraft, lunesta, pilot, haiti","wage, lou, neil, affordable, gerri, healthcare, obamacare, irs"
15,21,2,"authority, agencies, supreme, oversight, testimony, panel, commission, review","border, enforcement, megyn, terrorist, qaeda, immigration, fbi, terror","bin, jury, brain, martin, laden, anthony, trayvon, zimmerman"
27,2,22,"jose, santa, oakland, inland, cooler, ktvu, abc, fog","laden, jury, anthony, bin, brain, zimmerman, trayvon, martin","faith, newshour, catholic, religion, religious, marriage, gay, supreme"
7,28,8,"copd, gulf, medicines, tdd, symbicort, cbs, spill, advair","ceiling, stimulus, revenue, boehner, cliff, ryan, compromise, fiscal","coach, olympic, bowl, olympics, tiger, woods, golf, nfl"
6,13,0,"poverty, century, guest, climate, opportunities, teachers, chinese, caller","sarah, voter, msnbc, voting, abortion, palin, liberal, mccain","lunesta, aircraft, haiti, ship, passengers, pilot, earthquake, abc"
27,9,10,"ktvu, inland, abc, jose, fog, cooler, santa, oakland","wedding, honey, calories, delicious, sweet, chicken, fiber, nbc","flood, hurricane, storms, flooding, tornado, river, sandy, island"
18,3,0,"lifelock, supplement, martha, jenna, aarp, identity, jon, guide","color, que, hoveround, las, chair, para, kitchen, gonna","lunesta, passengers, pilot, earthquake, aircraft, abc, ship, haiti"
20,16,13,"pope, memorial, background, veterans, guns, assault, tragedy, mental","flu, thanksgiving, ice, holidays, shopping, holiday, stores, christmas","abortion, voting, sarah, palin, msnbc, mccain, voter, liberal"
9,11,18,"delicious, sweet, fiber, chicken, nbc, wedding, calories, honey","gentleman, presiding, amendment, tempore, yield, chair, recognized, colleagues","jon, jenna, lifelock, identity, aarp, martha, guide, supplement"
5,3,17,"cymbalta, newsroom, wolf, boston, enbrel, anderson, infections, cnn","que, chair, las, hoveround, gonna, color, kitchen, para","yards, score, hits, nbc, giants, baseball, inning, league"
8,19,10,"woods, bowl, coach, golf, nfl, olympics, olympic, tiger","melissa, tha, thh, tte, dot, ing, thi, ere","hurricane, island, flooding, sandy, storms, river, tornado, flood"
2,16,19,"martin, bin, trayvon, jury, brain, anthony, laden, zimmerman","christmas, thanksgiving, holiday, holidays, stores, shopping, flu, ice","thi, ere, thh, melissa, dot, ing, tha, tte"
5,6,12,"infections, anderson, enbrel, wolf, boston, cnn, newsroom, cymbalta","teachers, opportunities, climate, chinese, poverty, caller, century, guest","opposition, syria, israel, russia, egypt, assad, syrian, regime"
18,27,27,"lifelock, supplement, jenna, aarp, identity, martha, guide, jon","santa, ktvu, abc, cooler, fog, oakland, inland, jose","oakland, santa, cooler, inland, ktvu, abc, jose, fog"
0,21,26,"abc, earthquake, aircraft, ship, passengers, haiti, lunesta, pilot","terror, megyn, border, enforcement, fbi, terrorist, qaeda, immigration","earnings, tdd, investors, stocks, fed, dow, trading, apple"
1,22,11,"temperature, baltimore, storms, metro, avenue, cloudy, beltway, skies","supreme, marriage, faith, newshour, catholic, religious, gay, religion","yield, amendment, tempore, presiding, gentleman, recognized, chair, colleagues"
26,5,23,"apple, tdd, investors, dow, trading, stocks, fed, earnings","boston, infections, wolf, cymbalta, enbrel, cnn, anderson, newsroom","arthritis, bleeding, chantix, celebrex, allergic, christie, stomach, cialis"
13,0,2,"abortion, sarah, liberal, msnbc, palin, voting, mccain, voter","abc, pilot, earthquake, passengers, haiti, lunesta, aircraft, ship","zimmerman, anthony, bin, jury, martin, brain, laden, trayvon"
5,5,20,"infections, enbrel, cymbalta, newsroom, boston, anderson, cnn, wolf","anderson, newsroom, infections, cnn, boston, enbrel, wolf, cymbalta","assault, pope, memorial, background, veterans, tragedy, guns, mental"
29,17,11,"guilty, alleged, sandusky, allegations, jackson, abuse, drugs, sexual","nbc, league, hits, inning, baseball, giants, score, yards","presiding, colleagues, chair, recognized, yield, amendment, tempore, gentleman"
0,0,25,"lunesta, earthquake, ship, haiti, passengers, abc, pilot, aircraft","earthquake, haiti, pilot, aircraft, passengers, ship, lunesta, abc","perry, santorum, gingrich, hampshire, iowa, rick, cain, newt"
4,19,6,"art, film, kennedy, lincoln, audience, character, tavis, movies","tte, melissa, dot, tha, ere, thi, thh, ing","guest, chinese, century, opportunities, poverty, teachers, climate, caller"
9,22,20,"nbc, wedding, sweet, calories, chicken, fiber, delicious, honey","faith, newshour, supreme, marriage, religious, gay, catholic, religion","tragedy, guns, memorial, mental, assault, background, pope, veterans"
5,8,5,"anderson, boston, enbrel, cymbalta, newsroom, wolf, cnn, infections","bowl, golf, woods, coach, olympic, nfl, olympics, tiger","anderson, wolf, enbrel, boston, cnn, infections, newsroom, cymbalta"
29,4,7,"jackson, guilty, drugs, allegations, abuse, sexual, alleged, sandusky","kennedy, film, movies, art, tavis, lincoln, audience, character","tdd, advair, spill, cbs, gulf, symbicort, copd, medicines"
10,0,25,"flooding, sandy, river, flood, island, storms, tornado, hurricane","abc, earthquake, haiti, aircraft, ship, pilot, passengers, lunesta","santorum, gingrich, newt, cain, hampshire, iowa, perry, rick"
1,8,24,"beltway, metro, storms, avenue, skies, temperature, cloudy, baltimore","golf, tiger, woods, olympics, coach, olympic, nfl, bowl","lou, healthcare, gerri, affordable, wage, obamacare, neil, irs"
1,3,25,"avenue, storms, temperature, metro, skies, beltway, cloudy, baltimore","kitchen, color, hoveround, para, las, chair, que, gonna","santorum, perry, iowa, gingrich, cain, rick, hampshire, newt"
1,26,12,"avenue, temperature, cloudy, beltway, metro, skies, storms, baltimore","stocks, investors, fed, dow, trading, apple, earnings, tdd","assad, egypt, russia, syrian, opposition, syria, israel, regime"
3,21,28,"kitchen, color, para, gonna, hoveround, las, que, chair","immigration, fbi, qaeda, enforcement, border, terrorist, terror, megyn","fiscal, stimulus, ceiling, ryan, revenue, compromise, cliff, boehner"
